file	parliament_year	chamber	column	line	text
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__ak__00719/mot_1963__ak__00719_001.pdf	1963	ak	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__ak__00719/mot_1963__ak__00719_001.pdf	1963	ak	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__ak__00719/mot_1963__ak__00719_001.pdf	1963	ak	1	36	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__ak__00926/mot_1963__ak__00926_001.pdf	1963	ak	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__ak__00926/mot_1963__ak__00926_001.pdf	1963	ak	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__ak__00926/mot_1963__ak__00926_001.pdf	1963	ak	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__fk__00128/mot_1963__fk__00128_002.pdf	1963	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__fk__00128/mot_1963__fk__00128_002.pdf	1963	fk	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__fk__00128/mot_1963__fk__00128_002.pdf	1963	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__fk__00444/mot_1963__fk__00444.pdf	1963	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__fk__00444/mot_1963__fk__00444.pdf	1963	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__fk__00444/mot_1963__fk__00444.pdf	1963	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__fk__00634/mot_1963__fk__00634.pdf	1963	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__fk__00634/mot_1963__fk__00634.pdf	1963	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1963/mot_1963__fk__00634/mot_1963__fk__00634.pdf	1963	fk	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__ak__00516/mot_1964__ak__00516.pdf	1964	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__ak__00516/mot_1964__ak__00516.pdf	1964	ak	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__ak__00516/mot_1964__ak__00516.pdf	1964	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__ak__00551/mot_1964__ak__00551_001.pdf	1964	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__ak__00551/mot_1964__ak__00551_001.pdf	1964	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__ak__00551/mot_1964__ak__00551_001.pdf	1964	ak	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__ak__00834/mot_1964__ak__00834_001.pdf	1964	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__ak__00834/mot_1964__ak__00834_001.pdf	1964	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__ak__00834/mot_1964__ak__00834_001.pdf	1964	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__fk__00056/mot_1964__fk__00056.pdf	1964	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__fk__00056/mot_1964__fk__00056.pdf	1964	fk	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__fk__00056/mot_1964__fk__00056.pdf	1964	fk	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__fk__00093/mot_1964__fk__00093_001.pdf	1964	fk	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__fk__00093/mot_1964__fk__00093_001.pdf	1964	fk	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__fk__00093/mot_1964__fk__00093_001.pdf	1964	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__fk__00718/mot_1964__fk__00718.pdf	1964	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__fk__00718/mot_1964__fk__00718.pdf	1964	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1964/mot_1964__fk__00718/mot_1964__fk__00718.pdf	1964	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__ak__00002/mot_1965__ak__00002_002.pdf	1965	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__ak__00002/mot_1965__ak__00002_002.pdf	1965	ak	1	30	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__ak__00002/mot_1965__ak__00002_002.pdf	1965	ak	1	46	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__ak__00020/mot_1965__ak__00020_006.pdf	1965	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__ak__00020/mot_1965__ak__00020_006.pdf	1965	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__ak__00020/mot_1965__ak__00020_006.pdf	1965	ak	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__ak__00119/mot_1965__ak__00119_003.pdf	1965	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__ak__00119/mot_1965__ak__00119_003.pdf	1965	ak	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__ak__00119/mot_1965__ak__00119_003.pdf	1965	ak	1	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__fk__00252/mot_1965__fk__00252.pdf	1965	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__fk__00252/mot_1965__fk__00252.pdf	1965	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__fk__00252/mot_1965__fk__00252.pdf	1965	fk	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__fk__00316/mot_1965__fk__00316.pdf	1965	fk	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__fk__00316/mot_1965__fk__00316.pdf	1965	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__fk__00316/mot_1965__fk__00316.pdf	1965	fk	1	30	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__fk__00345/mot_1965__fk__00345.pdf	1965	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__fk__00345/mot_1965__fk__00345.pdf	1965	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1965/mot_1965__fk__00345/mot_1965__fk__00345.pdf	1965	fk	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__ak__00219/mot_1966__ak__00219.pdf	1966	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__ak__00219/mot_1966__ak__00219.pdf	1966	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__ak__00219/mot_1966__ak__00219.pdf	1966	ak	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__ak__00333/mot_1966__ak__00333_013.pdf	1966	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__ak__00333/mot_1966__ak__00333_013.pdf	1966	ak	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__ak__00333/mot_1966__ak__00333_013.pdf	1966	ak	1	38	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__ak__00338/mot_1966__ak__00338_001.pdf	1966	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__ak__00338/mot_1966__ak__00338_001.pdf	1966	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__ak__00338/mot_1966__ak__00338_001.pdf	1966	ak	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__fk__00154/mot_1966__fk__00154_001.pdf	1966	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__fk__00154/mot_1966__fk__00154_001.pdf	1966	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__fk__00154/mot_1966__fk__00154_001.pdf	1966	fk	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__fk__00193/mot_1966__fk__00193_003.pdf	1966	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__fk__00193/mot_1966__fk__00193_003.pdf	1966	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__fk__00193/mot_1966__fk__00193_003.pdf	1966	fk	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__fk__00499/mot_1966__fk__00499_001.pdf	1966	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__fk__00499/mot_1966__fk__00499_001.pdf	1966	fk	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1966/mot_1966__fk__00499/mot_1966__fk__00499_001.pdf	1966	fk	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__ak__00371/mot_1968__ak__00371_001.pdf	1968	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__ak__00371/mot_1968__ak__00371_001.pdf	1968	ak	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__ak__00371/mot_1968__ak__00371_001.pdf	1968	ak	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__ak__00622/mot_1968__ak__00622.pdf	1968	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__ak__00622/mot_1968__ak__00622.pdf	1968	ak	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__ak__00622/mot_1968__ak__00622.pdf	1968	ak	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__ak__00996/mot_1968__ak__00996_003.pdf	1968	ak	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__ak__00996/mot_1968__ak__00996_003.pdf	1968	ak	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__ak__00996/mot_1968__ak__00996_003.pdf	1968	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__fk__00378/mot_1968__fk__00378_001.pdf	1968	fk	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__fk__00378/mot_1968__fk__00378_001.pdf	1968	fk	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__fk__00378/mot_1968__fk__00378_001.pdf	1968	fk	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__fk__00561/mot_1968__fk__00561_004.pdf	1968	fk	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__fk__00561/mot_1968__fk__00561_004.pdf	1968	fk	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__fk__00561/mot_1968__fk__00561_004.pdf	1968	fk	1	40	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__fk__00636/mot_1968__fk__00636.pdf	1968	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__fk__00636/mot_1968__fk__00636.pdf	1968	fk	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1968/mot_1968__fk__00636/mot_1968__fk__00636.pdf	1968	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__ak__00038/mot_1969__ak__00038_001.pdf	1969	ak	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__ak__00038/mot_1969__ak__00038_001.pdf	1969	ak	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__ak__00038/mot_1969__ak__00038_001.pdf	1969	ak	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__ak__00287/mot_1969__ak__00287_001.pdf	1969	ak	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__ak__00287/mot_1969__ak__00287_001.pdf	1969	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__ak__00287/mot_1969__ak__00287_001.pdf	1969	ak	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__ak__00443/mot_1969__ak__00443_001.pdf	1969	ak	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__ak__00443/mot_1969__ak__00443_001.pdf	1969	ak	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__ak__00443/mot_1969__ak__00443_001.pdf	1969	ak	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__fk__00138/mot_1969__fk__00138.pdf	1969	fk	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__fk__00138/mot_1969__fk__00138.pdf	1969	fk	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__fk__00138/mot_1969__fk__00138.pdf	1969	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__fk__00569/mot_1969__fk__00569.pdf	1969	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__fk__00569/mot_1969__fk__00569.pdf	1969	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__fk__00569/mot_1969__fk__00569.pdf	1969	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__fk__00957/mot_1969__fk__00957_001.pdf	1969	fk	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__fk__00957/mot_1969__fk__00957_001.pdf	1969	fk	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1969/mot_1969__fk__00957/mot_1969__fk__00957_001.pdf	1969	fk	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__ak__00175/mot_1970__ak__00175_001.pdf	1970	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__ak__00175/mot_1970__ak__00175_001.pdf	1970	ak	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__ak__00175/mot_1970__ak__00175_001.pdf	1970	ak	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__ak__01232/mot_1970__ak__01232_010.pdf	1970	ak	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__ak__01232/mot_1970__ak__01232_010.pdf	1970	ak	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__ak__01232/mot_1970__ak__01232_010.pdf	1970	ak	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__ak__01232/mot_1970__ak__01232_010.pdf	1970	ak	2	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__ak__01232/mot_1970__ak__01232_010.pdf	1970	ak	2	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__ak__01232/mot_1970__ak__01232_010.pdf	1970	ak	2	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__fk__00044/mot_1970__fk__00044_004.pdf	1970	fk	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__fk__00044/mot_1970__fk__00044_004.pdf	1970	fk	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__fk__00044/mot_1970__fk__00044_004.pdf	1970	fk	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__fk__00720/mot_1970__fk__00720_001.pdf	1970	fk	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__fk__00720/mot_1970__fk__00720_001.pdf	1970	fk	1	5	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970__fk__00720/mot_1970__fk__00720_001.pdf	1970	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970_höst_ak__01465/mot_1970_höst_ak__01465_002.pdf	1970	ak	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970_höst_ak__01465/mot_1970_höst_ak__01465_002.pdf	1970	ak	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970_höst_ak__01465/mot_1970_höst_ak__01465_002.pdf	1970	ak	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970_höst_fk__01253/mot_1970_höst_fk__01253_002.pdf	1970	fk	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970_höst_fk__01253/mot_1970_höst_fk__01253_002.pdf	1970	fk	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1970/mot_1970_höst_fk__01253/mot_1970_höst_fk__01253_002.pdf	1970	fk	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1971/mot_1971__00245/mot_1971__00245_003.pdf	1971	ek	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/1971/mot_1971__00245/mot_1971__00245_003.pdf	1971	ek	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1971/mot_1971__00245/mot_1971__00245_003.pdf	1971	ek	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1971/mot_1971__00406/mot_1971__00406_001.pdf	1971	ek	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/1971/mot_1971__00406/mot_1971__00406_001.pdf	1971	ek	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1971/mot_1971__00406/mot_1971__00406_001.pdf	1971	ek	1	29	
https://pdf.swedeb.se/riksdagen-motions-pdf/1971/mot_1971__01068/mot_1971__01068_002.pdf	1971	ek	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1971/mot_1971__01068/mot_1971__01068_002.pdf	1971	ek	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/1971/mot_1971__01068/mot_1971__01068_002.pdf	1971	ek	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1972/mot_1972__00271/mot_1972__00271_003.pdf	1972	ek	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1972/mot_1972__00271/mot_1972__00271_003.pdf	1972	ek	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/1972/mot_1972__00271/mot_1972__00271_003.pdf	1972	ek	1	30	
https://pdf.swedeb.se/riksdagen-motions-pdf/1972/mot_1972__01841/mot_1972__01841_005.pdf	1972	ek	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/1972/mot_1972__01841/mot_1972__01841_005.pdf	1972	ek	1	38	
https://pdf.swedeb.se/riksdagen-motions-pdf/1972/mot_1972__01841/mot_1972__01841_005.pdf	1972	ek	1	39	
https://pdf.swedeb.se/riksdagen-motions-pdf/1972/mot_1972__01865/mot_1972__01865_001.pdf	1972	ek	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/1972/mot_1972__01865/mot_1972__01865_001.pdf	1972	ek	1	34	
https://pdf.swedeb.se/riksdagen-motions-pdf/1972/mot_1972__01865/mot_1972__01865_001.pdf	1972	ek	1	37	
https://pdf.swedeb.se/riksdagen-motions-pdf/1974/mot_1974__01035/mot_1974__01035_002.pdf	1974	ek	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/1974/mot_1974__01035/mot_1974__01035_002.pdf	1974	ek	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/1974/mot_1974__01035/mot_1974__01035_002.pdf	1974	ek	1	33	
https://pdf.swedeb.se/riksdagen-motions-pdf/1974/mot_1974__01154/mot_1974__01154_001.pdf	1974	ek	1	31	
https://pdf.swedeb.se/riksdagen-motions-pdf/1974/mot_1974__01154/mot_1974__01154_001.pdf	1974	ek	1	35	
https://pdf.swedeb.se/riksdagen-motions-pdf/1974/mot_1974__01154/mot_1974__01154_001.pdf	1974	ek	1	41	
https://pdf.swedeb.se/riksdagen-motions-pdf/1974/mot_1974__01425/mot_1974__01425_001.pdf	1974	ek	1	20	
https://pdf.swedeb.se/riksdagen-motions-pdf/1974/mot_1974__01425/mot_1974__01425_001.pdf	1974	ek	1	24	
https://pdf.swedeb.se/riksdagen-motions-pdf/1974/mot_1974__01425/mot_1974__01425_001.pdf	1974	ek	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/1975/mot_1975__01170/mot_1975__01170_006.pdf	1975	ek	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1975/mot_1975__01170/mot_1975__01170_006.pdf	1975	ek	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/1975/mot_1975__01170/mot_1975__01170_006.pdf	1975	ek	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/1975/mot_1975__01247/mot_1975__01247_002.pdf	1975	ek	1	7	
https://pdf.swedeb.se/riksdagen-motions-pdf/1975/mot_1975__01247/mot_1975__01247_002.pdf	1975	ek	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/1975/mot_1975__01247/mot_1975__01247_002.pdf	1975	ek	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/1975/mot_1975__01364/mot_1975__01364_001.pdf	1975	ek	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/1975/mot_1975__01364/mot_1975__01364_001.pdf	1975	ek	1	40	
https://pdf.swedeb.se/riksdagen-motions-pdf/1975/mot_1975__01364/mot_1975__01364_001.pdf	1975	ek	1	42	
https://pdf.swedeb.se/riksdagen-motions-pdf/197576/mot_197576__00198/mot_197576__00198_001.pdf	197576	ek	1	12	
https://pdf.swedeb.se/riksdagen-motions-pdf/197576/mot_197576__00198/mot_197576__00198_001.pdf	197576	ek	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/197576/mot_197576__00198/mot_197576__00198_001.pdf	197576	ek	1	36	
https://pdf.swedeb.se/riksdagen-motions-pdf/197576/mot_197576__00982/mot_197576__00982_002.pdf	197576	ek	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/197576/mot_197576__00982/mot_197576__00982_002.pdf	197576	ek	1	9	
https://pdf.swedeb.se/riksdagen-motions-pdf/197576/mot_197576__00982/mot_197576__00982_002.pdf	197576	ek	1	10	
https://pdf.swedeb.se/riksdagen-motions-pdf/197576/mot_197576__01633/mot_197576__01633_001.pdf	197576	ek	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/197576/mot_197576__01633/mot_197576__01633_001.pdf	197576	ek	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/197576/mot_197576__01633/mot_197576__01633_001.pdf	197576	ek	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/197677/mot_197677__00098/mot_197677__00098_002.pdf	197677	ek	1	1	
https://pdf.swedeb.se/riksdagen-motions-pdf/197677/mot_197677__00098/mot_197677__00098_002.pdf	197677	ek	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/197677/mot_197677__00098/mot_197677__00098_002.pdf	197677	ek	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/197677/mot_197677__00115/mot_197677__00115_001.pdf	197677	ek	1	2	
https://pdf.swedeb.se/riksdagen-motions-pdf/197677/mot_197677__00115/mot_197677__00115_001.pdf	197677	ek	1	3	
https://pdf.swedeb.se/riksdagen-motions-pdf/197677/mot_197677__00115/mot_197677__00115_001.pdf	197677	ek	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/197677/mot_197677__00924/mot_197677__00924_001.pdf	197677	ek	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/197677/mot_197677__00924/mot_197677__00924_001.pdf	197677	ek	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/197677/mot_197677__00924/mot_197677__00924_001.pdf	197677	ek	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/197879/mot_197879__00753/mot_197879__00753_002.pdf	197879	ek	1	4	
https://pdf.swedeb.se/riksdagen-motions-pdf/197879/mot_197879__00753/mot_197879__00753_002.pdf	197879	ek	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/197879/mot_197879__00753/mot_197879__00753_002.pdf	197879	ek	1	14	
https://pdf.swedeb.se/riksdagen-motions-pdf/197879/mot_197879__02065/mot_197879__02065_011.pdf	197879	ek	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/197879/mot_197879__02065/mot_197879__02065_011.pdf	197879	ek	1	23	
https://pdf.swedeb.se/riksdagen-motions-pdf/197879/mot_197879__02065/mot_197879__02065_011.pdf	197879	ek	1	25	
https://pdf.swedeb.se/riksdagen-motions-pdf/197879/mot_197879__02110/mot_197879__02110_002.pdf	197879	ek	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/197879/mot_197879__02110/mot_197879__02110_002.pdf	197879	ek	1	30	
https://pdf.swedeb.se/riksdagen-motions-pdf/197879/mot_197879__02110/mot_197879__02110_002.pdf	197879	ek	1	32	
https://pdf.swedeb.se/riksdagen-motions-pdf/197980/mot_197980__00269/mot_197980__00269_002.pdf	197980	ek	1	15	
https://pdf.swedeb.se/riksdagen-motions-pdf/197980/mot_197980__00269/mot_197980__00269_002.pdf	197980	ek	1	19	
https://pdf.swedeb.se/riksdagen-motions-pdf/197980/mot_197980__00269/mot_197980__00269_002.pdf	197980	ek	1	27	
https://pdf.swedeb.se/riksdagen-motions-pdf/197980/mot_197980__00345/mot_197980__00345_003.pdf	197980	ek	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/197980/mot_197980__00345/mot_197980__00345_003.pdf	197980	ek	1	16	
https://pdf.swedeb.se/riksdagen-motions-pdf/197980/mot_197980__00345/mot_197980__00345_003.pdf	197980	ek	1	18	
https://pdf.swedeb.se/riksdagen-motions-pdf/197980/mot_197980__01440/mot_197980__01440_001.pdf	197980	ek	1	11	
https://pdf.swedeb.se/riksdagen-motions-pdf/197980/mot_197980__01440/mot_197980__01440_001.pdf	197980	ek	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/197980/mot_197980__01440/mot_197980__01440_001.pdf	197980	ek	1	26	
https://pdf.swedeb.se/riksdagen-motions-pdf/198081/mot_198081__01050/mot_198081__01050_001.pdf	198081	ek	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/198081/mot_198081__01050/mot_198081__01050_001.pdf	198081	ek	1	8	
https://pdf.swedeb.se/riksdagen-motions-pdf/198081/mot_198081__01050/mot_198081__01050_001.pdf	198081	ek	1	28	
https://pdf.swedeb.se/riksdagen-motions-pdf/198081/mot_198081__01252/mot_198081__01252_022.pdf	198081	ek	1	21	
https://pdf.swedeb.se/riksdagen-motions-pdf/198081/mot_198081__01252/mot_198081__01252_022.pdf	198081	ek	1	22	
https://pdf.swedeb.se/riksdagen-motions-pdf/198081/mot_198081__01252/mot_198081__01252_022.pdf	198081	ek	1	44	
https://pdf.swedeb.se/riksdagen-motions-pdf/198081/mot_198081__01928/mot_198081__01928_001.pdf	198081	ek	1	6	
https://pdf.swedeb.se/riksdagen-motions-pdf/198081/mot_198081__01928/mot_198081__01928_001.pdf	198081	ek	1	13	
https://pdf.swedeb.se/riksdagen-motions-pdf/198081/mot_198081__01928/mot_198081__01928_001.pdf	198081	ek	1	22	
